gtip_pozisyon,aciklama,fasil
620821000011,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Pamuktan / Gecelikler",62
620821000012,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Pamuktan / Pijamalar",62
620822000011,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Sentetik veya suni liflerden / Gecelikler",62
620822000012,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Sentetik veya suni liflerden / Pijamalar",62
620829000011,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Dokumaya elverişli diğer maddelerden / Gecelikler",62
620829000012,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Gecelikler ve pijamalar / Dokumaya elverişli diğer maddelerden / Pijamalar",62
620891000000,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Diğerleri / Pamuktan",62
620892000000,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Diğerleri / Sentetik veya suni liflerden",62
620899000000,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Diğerleri / Dokumaya elverişli diğer maddelerden",62
620920000011,Bebekler için giyim eşyası ve aksesuarı / Pamuktan / Eldivenler,62
620920000012,Bebekler için giyim eşyası ve aksesuarı / Pamuktan / Çoraplar,62
620920000019,Bebekler için giyim eşyası ve aksesuarı / Pamuktan / Diğerleri,62
620930000011,Bebekler için giyim eşyası ve aksesuarı / Sentetik liflerden / Eldivenler,62
620930000012,Bebekler için giyim eşyası ve aksesuarı / Sentetik liflerden / Çoraplar,62
620930000019,Bebekler için giyim eşyası ve aksesuarı / Sentetik liflerden / Diğerleri,62
620990100011,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından / Eldivenler,62
620990100012,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından / Çoraplar,62
620990100019,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından / Diğerleri,62
620990900011,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Diğerleri / Eldivenler,62
620990900012,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Diğerleri / Çoraplar,62
620990900019,Bebekler için giyim eşyası ve aksesuarı / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri,62
621010100011,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 56.02 veya 56.03 Pozisyonlarındaki mensucattan / 56.02 Pozisyonundaki mensucattan / Paltolar (manto)",62
621010100019,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 56.02 veya 56.03 Pozisyonlarındaki mensucattan / 56.02 Pozisyonundaki mensucattan / Diğerleri",62
621010920000,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 56.02 veya 56.03 Pozisyonlarındaki mensucattan / 56.03 Pozisyonundaki mensucattan / Hastalar veya cerrahlar tarafından cerrahi operasyonlarda giyilen tek kullanımlık uzun elbiseler",62
621010980000,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 56.02 veya 56.03 Pozisyonlarındaki mensucattan / 56.03 Pozisyonundaki mensucattan / Diğerleri",62
621020000000,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 62.01 pozisyonundaki tanımlanan cinsteki diğer giyim eşyası",62
621030000000,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / 62.02 pozisyonundaki tanımlanan cinsteki diğer giyim eşyası",62
621040000011,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Dalgıç elbisesi",62
621040000012,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Radyasyona karşı koruyucu elbiseler",62
621040000019,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Diğerleri",62
621050000011,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Kadınlar ve kız çocuklar için diğer giyim eşyası / Dalgıç elbisesi",62
621050000012,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Kadınlar ve kız çocuklar için diğer giyim eşyası / Radyasyona karşı koruyucu elbiseler",62
621050000019,"56.02, 56.03, 59.03, 59.06 veya 59.07 Pozisyonlarındaki mensucattan hazır giyim eşyası / Kadınlar ve kız çocuklar için diğer giyim eşyası / Diğerleri",62
621111000011,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Yüzme kıyafetleri / Erkekler ve erkek çocuklar için / Suni veya sentetik liflerden",62
621111000019,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Yüzme kıyafetleri / Erkekler ve erkek çocuklar için / Dokumaya elverişli diğer maddelerden",62
621112000011,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Yüzme kıyafetleri / Kadınlar ve kız çocuklar için / Suni veya sentetik liflerden",62
621112000019,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Yüzme kıyafetleri / Kadınlar ve kız çocuklar için / Dokumaya elverişli diğer maddelerden",62
621120000000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kayak kıyafetleri",62
621132100011,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Mesleki kıyafetler / Önlükler",62
621132100012,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Mesleki kıyafetler / Koruyucu elbiseler",62
621132100013,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Mesleki kıyafetler / Yaka ve askılar",62
621132100019,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Mesleki kıyafetler / Diğerleri",62
621132310000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Dış yüzü tek ve aynı mensucattan",62
621132410000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Diğerleri / Üst kısımlar",62
621132420000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Diğerleri / Alt kısımlar",62
621132900000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Pamuktan / Diğerleri",62
621133100011,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Mesleki kıyafetler / Önlükler",62
621133100012,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Mesleki kıyafetler / Koruyucu elbiseler",62
621133100013,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Mesleki kıyafetler / Yaka ve askılar",62
621133100019,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Mesleki kıyafetler / Diğerleri",62
621133310000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Dış yüzü tek ve aynı mensucattan",62
621133410000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Diğerleri / Üst kısımlar",62
621133420000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Diğerleri / Alt kısımlar",62
621133900000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Sentetik veya suni liflerden / Diğerleri",62
621139000021,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından / Mesleki kıyafetler",62
621139000029,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından / Diğerleri",62
621139000031,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Diğerleri / Mesleki kıyafetler",62
621139000039,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Erkekler ve erkek çocuklar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri",62
621142100000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Pamuktan / Önlükler, gömlekler ve diğer mesleki kıyafetIer (aynı zamanda ev içinde kullanılmaya mahsus olsun olmasın)",62
621142310000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Dış yüzü tek ve aynı mensucattan",62
621142410000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Diğerleri / Üst kısımlar",62
621142420000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Pamuktan / Astarlı spor kıyafetleri / Diğerleri / Alt kısımlar",62
621142900000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Pamuktan / Diğerleri",62
621143100000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Sentetik veya suni liflerden / Önlükler, gömlekler ve diğer mesleki kıyafetler (aynı zamanda ev içinde kullanılmaya mahsus olsun olmasın)",62
621143310000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Dış yüzü tek ve aynı mensucattan",62
621143410000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Diğerleri / Üst kısımlar",62
621143420000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Sentetik veya suni liflerden / Astarlı spor kıyafetleri / Diğerleri / Alt kısımlar",62
621143900000,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Sentetik veya suni liflerden / Diğerleri",62
621149000011,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Önlükler, gömlekler ve diğer mesleki kıyafetler (aynı zamanda ev içinde kullanılmaya mahsus olsun olmasın)",62
621149000019,"Spor, kayak ve yüzme kıyafetIeri; diğer giyim eşyası / Kadınlar ve kız çocukIar için diğer giyim eşyası / Dokumaya elverişli diğer maddelerden / Diğerleri",62
621210100000,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Sütyenler / Bir sütyen ve bir külot ihtiva eden setler",62
621210900000,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Sütyenler / Diğerleri",62
621220000000,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Korseler ve korse pantolonlar",62
621230000000,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Sütyenli korseler",62
621290000011,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Diğerleri / Kuşaklar",62
621290000019,"Sütyenler, korseler, korse kemerler, pantolon askıları, çorap bağları, jartiyerler ve benzeri eşya ve bunlar için parçalar (örülmüş veya kroşe olsun olmasın) / Diğerleri / Diğerleri",62
621320000011,Mendiller / Pamuktan / El yapımı olanlar,62
621320000019,Mendiller / Pamuktan / Diğerleri,62
621390001000,Mendiller / Dokumaya elverişli diğer maddelerden / Ketenden,62
621390009000,Mendiller / Dokumaya elverişli diğer maddelerden / Diğerleri,62
621410000000,"Şallar, eşarplar, fularlar, kaşkollar, peçeler, duvaklar ve benzeri eşya / İpekten veya ipek döküntülerinden",62
621420000000,"Şallar, eşarplar, fularlar, kaşkollar, peçeler, duvaklar ve benzeri eşya / Yünden veya ince hayvan kıllarından",62
621430000000,"Şallar, eşarplar, fularlar, kaşkollar, peçeler, duvaklar ve benzeri eşya / Sentetik liflerden",62
621440000000,"Şallar, eşarplar, fularlar, kaşkollar, peçeler, duvaklar ve benzeri eşya / Suni liflerden",62
621490000000,"Şallar, eşarplar, fularlar, kaşkollar, peçeler, duvaklar ve benzeri eşya / Dokumaya elverişli diğer maddelerden",62
621510001000,"Boyun bağları, papyonlar ve kravatlar / İpekten veya ipek döküntülerinden / Kravat imali için şekil verilerek kesilmiş parçalar",62
621510009000,"Boyun bağları, papyonlar ve kravatlar / İpekten veya ipek döküntülerinden / Diğerleri",62
621520001000,"Boyun bağları, papyonlar ve kravatlar / Sentetik ve suni liflerden / Kravat imali için şekil verilerek kesilmiş parçalar",62
621520009000,"Boyun bağları, papyonlar ve kravatlar / Sentetik ve suni liflerden / Diğerleri",62
621590001000,"Boyun bağları, papyonlar ve kravatlar / Dokumaya elverişli diğer maddelerden / Kravat imali için şekil verilerek kesilmiş parçalar",62
621590009000,"Boyun bağları, papyonlar ve kravatlar / Dokumaya elverişli diğer maddelerden / Diğerleri",62
621600000000,"Eldivenler, tek parmaklı eldivenler ve parmaksız eldivenler",62
621710000011,Giyim eşyasının diğer hazır aksesuarı; giyim eşyasının veya giyim eşyası aksesuarının parçaları (62.12 pozisyonundakiler hariç) / Aksesuarlar / El yapımı olanlar,62
621710000019,Giyim eşyasının diğer hazır aksesuarı; giyim eşyasının veya giyim eşyası aksesuarının parçaları (62.12 pozisyonundakiler hariç) / Aksesuarlar / Diğerleri,62
621790001100,Giyim eşyasının diğer hazır aksesuarı; giyim eşyasının veya giyim eşyası aksesuarının parçaları (62.12 pozisyonundakiler hariç) / Parçalar / Mendiller için olanlar / Keten ve pamuktan,62
621790001900,Giyim eşyasının diğer hazır aksesuarı; giyim eşyasının veya giyim eşyası aksesuarının parçaları (62.12 pozisyonundakiler hariç) / Parçalar / Mendiller için olanlar / Diğerleri,62
621790009000,Giyim eşyasının diğer hazır aksesuarı; giyim eşyasının veya giyim eşyası aksesuarının parçaları (62.12 pozisyonundakiler hariç) / Parçalar / Diğerleri,62
630110000000,Battaniyeler ve seyahat battaniyeleri / Elektrikli battaniyeler,63
630120100000,Battaniyeler ve seyahat battaniyeleri / Yünden veya ince hayvan kılından battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Örme veya kroşe,63
630120900000,Battaniyeler ve seyahat battaniyeleri / Yünden veya ince hayvan kılından battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Diğerleri,63
630130100000,Battaniyeler ve seyahat battaniyeleri / Pamuktan battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Örme veya kroşe,63
630130900000,Battaniyeler ve seyahat battaniyeleri / Pamuktan battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Diğerleri,63
630140100000,Battaniyeler ve seyahat battaniyeleri / Sentetik liflerden battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Örme veya kroşe,63
630140901000,Battaniyeler ve seyahat battaniyeleri / Sentetik liflerden battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Diğerleri / Dokunmamış mensucattan,63
630140909000,Battaniyeler ve seyahat battaniyeleri / Sentetik liflerden battaniyeler (elektrikli olanlar hariç) ve seyahat battaniyeleri / Diğerleri / Diğerleri,63
630190100000,Battaniyeler ve seyahat battaniyeleri / Diğer battaniyeler ve seyahat battaniyeleri / Örme veya kroşe,63
630190901000,Battaniyeler ve seyahat battaniyeleri / Diğer battaniyeler ve seyahat battaniyeleri / Diğerleri / Dokunmamış mensucattan,63
630190909000,Battaniyeler ve seyahat battaniyeleri / Diğer battaniyeler ve seyahat battaniyeleri / Diğerleri / Diğerleri,63
630210000000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Yatak çarşafları (örme veya kroşe)",63
630221000011,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Pamuktan / Batik metodu ile elde baskı yapılmış olanlar",63
630221000019,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Pamuktan / Diğerleri",63
630222100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Sentetik veya suni liflerden / Dokunmamış mensucattan",63
630222900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Sentetik veya suni liflerden / Diğerleri",63
630229100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Dokumaya elverişli diğer maddelerden / Keten veya ramiden",63
630229900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları (baskılı) / Dokumaya elverişli diğer maddelerden / Dokumaya elverişli diğer maddelerden",63
630231000000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları / Pamuktan",63
630232100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları / Sentetik veya suni liflerden / Dokunmamış mensucattan",63
630232900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları / Sentetik veya suni liflerden / Diğerleri",63
630239200000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları / Dokumaya elverişli diğer maddelerden / Keten veya ramiden",63
630239900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer yatak çarşafları / Dokumaya elverişli diğer maddelerden / Dokumaya elverişli diğer maddelerden",63
630240000000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Masa örtüleri (örme veya kroşe)",63
630251000000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Pamuktan",63
630253100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Sentetik veya suni liflerden / Dokunmamış mensucattan",63
630253900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Sentetik veya suni liflerden / Diğerleri",63
630259100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Dokumaya elverişli diğer maddelerden / Ketenden",63
630259900011,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Ramiden",63
630259900012,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Yünden veya ince hayvan kıllarından",63
630259900019,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğer masa örtüleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri",63
630260000011,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Pamuktan tuvalet ve mutfak bezleri (havlu veya benzer mensucattan) / Örme",63
630260000019,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Pamuktan tuvalet ve mutfak bezleri (havlu veya benzer mensucattan) / Diğerleri",63
630291000000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Pamuktan",63
630293100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Sentetik veya suni liflerden / Dokunmamış mensucattan",63
630293900000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Sentetik veya suni liflerden / Diğerleri",63
630299100000,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Ketenden",63
630299900011,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Ramiden",63
630299900012,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Yünden veya ince hayvan kıllarından",63
630299900019,"Yatak çarşafları, masa örtüleri, tuvalet ve mutfak bezleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri",63
630312000000,Perdeler ve iç storlar; perde ve yatak farbelaları / Örme veya kroşe / Sentetik liflerden,63
630319000000,Perdeler ve iç storlar; perde ve yatak farbelaları / Örme veya kroşe / Dokumaya elverişli diğer maddelerden,63
630391000011,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Pamuktan / Tül perdeler,63
630391000020,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Pamuktan / Perdeler,63
630391000030,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Pamuktan / Diğerleri,63
630392100000,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Sentetik liflerden / Dokunmamış mensucattan,63
630392900011,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Sentetik liflerden / Diğerleri / Tül perdeler,63
630392900012,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Sentetik liflerden / Diğerleri / Perdeler,63
630392900019,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Sentetik liflerden / Diğerleri / Diğerleri,63
630399100000,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Dokunmamış mensucattan,63
630399900011,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Keten veya ramiden olanlar,63
630399900021,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri / Tül perdeler,63
630399900022,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri / Yünden el yapımı perdeler (kalın perdeler dahil),63
630399900023,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri / Yünden diğer perdeler (kalın perdeler dahil),63
630399900029,Perdeler ve iç storlar; perde ve yatak farbelaları / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri / Diğerleri,63
630411000011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Örme veya kroşe / Pamuktan,63
630411000012,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Örme veya kroşe / Keten veya ramiden,63
630411000019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Örme veya kroşe / Diğerleri,63
630419101011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Pamuktan / Dokunmamış mensucattan / Batik metodu ile elde baskı yapılmış olanlar,63
630419101019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Pamuktan / Dokunmamış mensucattan / Diğerleri,63
630419109011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Pamuktan / Diğerleri / Batik metodu ile elde baskı yapılmış olanlar,63
630419109019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Pamuktan / Diğerleri / Diğerleri,63
630419301000,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Keten ve ramiden / Dokunmamış mensucattan,63
630419309000,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Keten ve ramiden / Diğerleri,63
630419901000,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Dokunmamış mensucattan,63
